"(14R)-11,15-Dimethoxy-5-methyl-13-oxa-5,18,19-triazaheptacyclo[13.6.2.12,8.01,6.02,14.016,21.012,24]tetracosa-8(24),9,11,22-tetraene-17,20-dione"	"COc1ccc2CC3N(C)CCC45[C@@H](Oc1c24)C6(OC)C=CC35C7C6C(=O)NNC7=O"
"[4-(Benzothiophen-2-yl)-4-(1-piperidyl)cyclohexoxy]-trimethyl-silane"	"C[Si](C)(C)OC1CCC(CC1)(N2CCCCC2)c3cc4ccccc4s3"
"N-[4-[4-(2-Methoxyphenyl)piperazin-1-yl]butyl]-5-nitrofuran-2-carboxamide"	"COc1ccccc1N2CCN(CCCCNC(=O)c3oc(cc3)[N+](=O)[O-])CC2"
"Dehydroglaucine"	"COc1cc2cc3N(C)CCc4cc(OC)c(OC)c(c2cc1OC)c34"
"Neferine"	"COc1ccc(CC2N(C)CCc3cc(OC)c(Oc4cc(CC5N(C)CCc6cc(OC)c(OC)cc56)ccc4O)cc23)cc1"
"24-Methylenecholesta-5,24(28)-diene-3.beta.,5.alpha.,6.b..."	"CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@H]4C[C@@H](O)CC[C@]4(CO)[C@H]3CC[C@]12C"
"TC6"	"C[C@H](C1CC(C)(O)C(C)(O)C(O)O1)[C@H]2CC[C@H]3[C@@H]4[C@@H]5O[C@@H]5[C@@]6(O)CC=CC(=O)[C@]6(C)[C@H]4CC[C@]23C"
"2-[(2R,6S,14S)-5-(2-Aminoethyl)-11,15-dimethoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11,18-tetraen-16-yl]pentan-2-ol"	"CCCC(C)(O)C1CC23C=CC1(OC)[C@H]4Oc5c(OC)ccc6C[C@@H]2N(CCN)CC[C@]34c56"
"N-(6,7-Dichloro-1,2,3,4-tetrahydronaphthalen-2-yl)-N-(2-pyrrolidin-1-ylethyl)formamide;hydrobromide"	"Clc1cc2CCC(Cc2cc1Cl)N(CCN3CCCC3)C=O"
"(9R)-4-Bromo-6-methoxy-13-methyl-8-oxa-13-azatetracyclo[10.3.1.01,9.02,7]hexadeca-2(7),3,5-trien-10-one"	"COc1cc(Br)cc2c1O[C@H]3C(=O)CC4CC23CCN4C"
"1-[[3,4-Bis(phenylmethoxy)phenyl]methyl]-7-hydroxy-6-methoxy-N-(2-phenylethyl)-3,4-dihydro-1H-isoquinoline-2-carboxamide"	"COc1cc2CCN(C(Cc3ccc(OCc4ccccc4)c(OCc5ccccc5)c3)c2cc1O)C(=O)NCCc6ccccc6"
"N'-(4-Chloroanilino)pyrazine-2-carboximidamide"	"N\C(=N/Nc1ccc(Cl)cc1)\c2cnccn2"
"N'-(3-Chloroanilino)pyridine-3-carboximidamide"	"N\C(=N/Nc1cccc(Cl)c1)\c2cccnc2"
"N'-[(E)-Benzothiophen-2-ylmethyleneamino]pyrazine-2-carboxamidine"	"N\C(=N/N=C/c1cc2ccccc2s1)\c3cnccn3"
"N'-[(E)-1,3-Benzoxazol-2-ylmethyleneamino]pyrazine-2-carboxamidine"	"N\C(=N/N=C/c1oc2ccccc2n1)\c3cnccn3"
"1-(1,3-Benzothiazol-2-yl)-3-(2-pyridyl)-1,2,4-triazaspiro[4.5]dec-3-ene"	"C1CCC2(CC1)NC(=NN2c3nc4ccccc4s3)c5ccccn5"
"(2E,4E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-5-phenylpenta-2,4-dien-1-one"	"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)\C=C\C=C\c2ccccc2"
"(E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-3-(2,3,4-trihydroxyphenyl)prop-2-en-1-one"	"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)\C=C\c2ccc(O)c(O)c2O"
"(E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-3-(2,6-dichlorophenyl)prop-2-en-1-one"	"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)\C=C\c2c(Cl)cccc2Cl"
"(E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-3-(3,4-dimethoxyphenyl)prop-2-en-1-one"	"COc1ccc(\C=C\C(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc1OC"
"(E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-3-[4-(dimethylamino)phenyl]prop-2-en-1-one"	"CN(C)c1ccc(\C=C\C(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc1"
"(E)-3-(1,3-Benzodioxol-5-yl)-1-(3,5-ditert-butyl-4-hydroxyphenyl)prop-2-en-1-one"	"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)\C=C\c2ccc3OCOc3c2"
"(E)-1-(3,5-Ditert-butyl-4-hydroxyphenyl)-3-[4-(diethylamino)phenyl]prop-2-en-1-one"	"CCN(CC)c1ccc(\C=C\C(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc1"
"2,6-DI-Tert-butyl-4-chromen-2-ylidene-cyclohexa-2,5-dienone"	"CC(C)(C)C1=CC(=C2Oc3ccccc3C=C2)C=C(C1=O)C(C)(C)C"
"2,6-Ditert-butyl-4-oxazolidin-2-yl-phenol"	"CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C2NCCO2"
"(5E)-5-[(3,5-Ditert-butyl-4-hydroxyphenyl)methylidene]-3-prop-2-enyl-2-sulfanylideneimidazolidin-4-one"	"CC(C)(C)c1cc(\C=C/2\NC(=S)N(CC=C)C2=O)cc(c1O)C(C)(C)C"
"2,3-Dimethoxy-7,12-dihydro-9-nitroindolo[3,2-d][1]benzazepine-6(5H)-one"	"COc1cc2NC(=O)Cc3c([nH]c4ccc(cc34)[N+](=O)[O-])c2cc1OC"
"2-[(E)-[6-(4-Nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride"	"NC(=N)N\N=C\c1c(nc2sccn12)c3ccc(cc3)[N+](=O)[O-]"
"2-[(E)-[6-(4-Nitrophenyl)-2,3-dihydroimidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride"	"NC(=N)N\N=C\c1c(nc2SCCn12)c3ccc(cc3)[N+](=O)[O-]"
"2-[(E)-[6-(4-Chloro-3-nitrophenyl)imidazo[2,1-b][1,3]thiazol-5-yl]methylideneamino]guanidine;hydrochloride"	"NC(=N)N\N=C\c1c(nc2sccn12)c3ccc(Cl)c(c3)[N+](=O)[O-]"
"1,3-Dibromo-6-pyrrol-1-yl-5,6-dihydrocyclopenta[c]thiophen-4-one"	"Brc1sc(Br)c2C(=O)CC(c12)n3cccc3"
"Cyclopenta[c]thiophene-4,5,6-trione"	"O=C1C(=O)c2cscc2C1=O"
"(5R,6R)-1,3-Dibromo-5,6-dihydroxy-5,6-dihydrocyclopenta[c]thiophen-4-one"	"O[C@@H]1[C@H](O)c2c(Br)sc(Br)c2C1=O"
"1,3,6-Tribromo-5,6-dihydrocyclopenta[c]thiophen-4-one"	"BrC1CC(=O)c2c(Br)sc(Br)c12"
"(5S,6R)-1,3-Dibromo-5,6-dichloro-5,6-dihydrocyclopenta[c]thiophen-4-one"	"Cl[C@@H]1[C@H](Cl)c2c(Br)sc(Br)c2C1=O"
"flexinine"	"O[C@@H]1C[C@H]2N3CC[C@]2([C@H]4O[C@@H]14)c5cc6OCOc6cc5C3"
"augustine"	"CO[C@@H]1C[C@H]2N3CC[C@]2([C@H]4O[C@@H]14)c5cc6OCOc6cc5C3"
"decipidone"	"CCCC(=O)O[C@@H]1[C@H]2[C@@H](OC(=O)C)[C@@H](C)C[C@]2(O)C(=O)[C@@](C)(OC(=O)C)[C@@H]3[C@H](C=C[C@@H](OC(=O)C)[C@@]13COC(=O)C)C(=C)C"
"2-[(4-Chlorophenyl)methyl]-6-[2-(4-phenylpiperazin-1-yl)ethyl]-1H-benzimidazole"	"Clc1ccc(Cc2nc3cc(CCN4CCN(CC4)c5ccccc5)ccc3[nH]2)cc1"
"3-(2-Bromoacridin-9-yl)-5-methyl-1,3,5-thiadiazinane-2-thione"	"CN1CSC(=S)N(C1)c2c3ccccc3nc4ccc(Br)cc24"
"Dimethyl(1r,2r,3r,4r)-1,4-dimethyl-2,3,4,11-tetrahydro-1h-benzo[a]carbazole-2,3-dicarboxylate"	"COC(=O)[C@@H]1[C@@H](C)c2ccc3c4ccccc4[nH]c3c2[C@H](C)[C@H]1C(=O)OC"
"4,7-Dimethoxy-2-(methoxymethyl)-6-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-benzimidazole"	"COCc1nc2c(OC)c(cc(OC)c2[nH]1)c3nc4ccc(cc4[nH]3)N5CCN(C)CC5"
"2-(Ethoxymethyl)-4,7-dimethoxy-6-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-benzimidazole"	"CCOCc1nc2c(OC)c(cc(OC)c2[nH]1)c3nc4ccc(cc4[nH]3)N5CCN(C)CC5"
"2-Acetyl-4-[(E)-(5-nitrofuran-2-yl)methylideneamino]-5-phenyl-1,2,4-triazol-3-one"	"CC(=O)N1N=C(N(\N=C\c2oc(cc2)[N+](=O)[O-])C1=O)c3ccccc3"
"4-[4-[[(6As)-2-methoxy-11-oxo-6a,7,8,9-tetrahydropyrrolo[2,1-c][1,4]benzodiazepin-3-yl]oxy]butanoylamino]-N-[5-[[5-[3-(dimethylamino)propylcarbamoyl]-1-methylpyrrol-3-yl]carbamoyl]-1-methylpyrrol-3-yl"	"COc1cc2C(=O)N3CCC[C@H]3C=Nc2cc1OCCCC(=O)Nc4cc(C(=O)Nc5cc(C(=O)Nc6cc(C(=O)NCCCN(C)C)n(C)c6)n(C)c5)n(C)c4"
"(2E)-2-[(6As)-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-8-ylidene]-N-[3-[[(2E)-2-[(6aS)-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-8-ylidene]acetyl]amino]propyl]acetamide"	"O=C(NCCCNC(=O)\C=C\1/C[C@H]2C=Nc3ccccc3C(=O)N2C1)\C=C\4/C[C@H]5C=Nc6ccccc6C(=O)N5C4"
"(2E)-2-[(6As)-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-8-ylidene]-N-[4-[[(2E)-2-[(6aS)-11-oxo-7,9-dihydro-6aH-pyrrolo[2,1-c][1,4]benzodiazepin-8-ylidene]acetyl]amino]butyl]acetamide"	"O=C(NCCCCNC(=O)\C=C\1/C[C@H]2C=Nc3ccccc3C(=O)N2C1)\C=C\4/C[C@H]5C=Nc6ccccc6C(=O)N5C4"
"(25R)-26-O-.beta.-D-glucopyranosyl-22-O-methy-5.alpaha.-..."	"COC1(CC[C@@H](C)COC2OC(CO)C(O)C(O)C2O)OC3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)C3[C@@H]1C"
"RSC000437"	"CCNc1nc(N)c(s1)C(=O)c2ccc(Cl)cc2"
"(4-Amino-2-anilino-thiazol-5-yl)-(2-thienyl)methanone"	"Nc1nc(Nc2ccccc2)sc1C(=O)c3cccs3"
"3-(4-Amino-2-anilino-thiazole-5-carbonyl)chromen-2-one"	"Nc1nc(Nc2ccccc2)sc1C(=O)C3=Cc4ccccc4OC3=O"
"[4-Amino-2-[(4-methoxyphenyl)amino]thiazol-5-yl]-(2-thienyl)methanone"	"COc1ccc(Nc2nc(N)c(s2)C(=O)c3cccs3)cc1"
"[4-Amino-2-[(4-methoxyphenyl)amino]thiazol-5-yl]-(2-furyl)methanone"	"COc1ccc(Nc2nc(N)c(s2)C(=O)c3occc3)cc1"
"[4-Amino-2-[(4-chlorophenyl)amino]thiazol-5-yl]-(2-thienyl)methanone"	"Nc1nc(Nc2ccc(Cl)cc2)sc1C(=O)c3cccs3"
"(E)-1-[1-[2-(4-Chlorophenyl)-2-oxo-ethyl]benzimidazol-2-yl]-3-(2-furyl)prop-2-en-1-one"	"Clc1ccc(cc1)C(=O)Cn2c(nc3ccccc23)C(=O)\C=C\c4occc4"
"(E)-1-[1-[2-(4-Chlorophenyl)-2-oxo-ethyl]benzimidazol-2-yl]-3-(2-thienyl)prop-2-en-1-one"	"Clc1ccc(cc1)C(=O)Cn2c(nc3ccccc23)C(=O)\C=C\c4cccs4"
"3-(4-Methoxyphenyl)-1-[(E)-2-(2-thienyl)vinyl]pyrazino[1,2-a]benzimidazole"	"COc1ccc(cc1)c2cn3c4ccccc4nc3c(\C=C\c5cccs5)n2"
"3-(4-Chlorophenyl)-1-[(E)-2-(2-thienyl)vinyl]pyrazino[1,2-a]benzimidazole"	"Clc1ccc(cc1)c2cn3c4ccccc4nc3c(\C=C\c5cccs5)n2"
"4-[2-[4-[3-(4-Methoxyphenyl)-1-methylene-pyrazino[1,2-a]benzimidazol-2-yl]phenoxy]ethyl]morpholine"	"COc1ccc(cc1)C2=Cn3c(nc4ccccc34)C(=C)N2c5ccc(OCCN6CCOCC6)cc5"
"4-[2-[4-[3-(4-Chlorophenyl)-1-methylene-pyrazino[1,2-a]benzimidazol-2-yl]phenoxy]ethyl]morpholine"	"Clc1ccc(cc1)C2=Cn3c(nc4ccccc34)C(=C)N2c5ccc(OCCN6CCOCC6)cc5"
"3-(4-Methoxyphenyl)-1-methylene-2-[4-[2-(1-piperidyl)ethoxy]phenyl]pyrazino[1,2-a]benzimidazole"	"COc1ccc(cc1)C2=Cn3c(nc4ccccc34)C(=C)N2c5ccc(OCCN6CCCCC6)cc5"
"9-Amino-7-(4-chlorophenyl)-6H-benzo[c]chromene-8,10-dicarbonitrile"	"Nc1c(C#N)c(c2COc3ccccc3c2c1C#N)c4ccc(Cl)cc4"
"9-Amino-7-(3,4,5-trimethoxyphenyl)-6H-benzo[c]chromene-8,10-dicarbonitrile"	"COc1cc(cc(OC)c1OC)c2c3COc4ccccc4c3c(C#N)c(N)c2C#N"
"2-Amino-4-(p-tolyl)-2,5-dihydropyrano[5,6-c]chromene-3-carbonitrile"	"Cc1ccc(cc1)C2=C(C#N)C(N)OC3=C2COc4ccccc34"
"2-Amino-4-(3,4,5-trimethoxyphenyl)-2,5-dihydropyrano[5,6-c]chromene-3-carbonitrile"	"COc1cc(cc(OC)c1OC)C2=C(C#N)C(N)OC3=C2COc4ccccc34"
"BC4154941"	"Nc1sc2COc3ccccc3c2c1C#N"
""	"ClC1=CCC2(OC23COc4ccccc4C3=O)C=C1"
""	"COC1=C(OC)C(=CC2(C1)OC23COc4ccccc4C3=O)OC"
"4-Phenyltetrazolo[1,5-a]quinoxaline"	"c1ccc(cc1)c2nc3ccccc3n4nnnc24"
"1-(2-Chlorophenyl)-4-phenyl[1,2,4]triazolo[4,3-a]quinoxaline"	"Clc1ccccc1c2nnc3c(nc4ccccc4n23)c5ccccc5"
"1-(3-Methoxyphenyl)-4-phenyl-[1,2,4]triazolo[4,3-a]quinoxaline"	"COc1cccc(c1)c2nnc3c(nc4ccccc4n23)c5ccccc5"
"2,5-Diphenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"	"C1N2C(=NN=C1c3ccccc3)C(=Nc4ccccc24)c5ccccc5"
"2-(4-Methylphenyl)-5-phenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"	"Cc1ccc(cc1)C2=NN=C3N(C2)c4ccccc4N=C3c5ccccc5"
"2-(4-Methoxyphenyl)-5-phenyl-1H-[1,2,4]triazino[4,3-a]quinoxaline"	"COc1ccc(cc1)C2=NN=C3N(C2)c4ccccc4N=C3c5ccccc5"
"2-(5-Anilino-1,3,4-thiadiazol-2-yl)benzo[f]chromen-3-one"	"O=C1Oc2ccc3ccccc3c2C=C1c4nnc(Nc5ccccc5)s4"
"2-Imino-6-methoxy-N-naphthalen-1-ylchromene-3-carboxamide"	"COc1ccc2OC(=N)C(=Cc2c1)C(=O)Nc3cccc4ccccc34"
"7-(Diethylamino)-2-imino-N-(2-methoxyphenyl)chromene-3-carboxamide"	"CCN(CC)c1ccc2C=C(C(=O)Nc3ccccc3OC)C(=N)Oc2c1"
"N-(2,4-Dichlorophenyl)-9-methyl-11-oxo-8-oxa-10-azatricyclo[7.3.1.02,7]trideca-2,4,6-triene-12-carboxamide"	"CC12CC(C(C(=O)Nc3ccc(Cl)cc3Cl)C(=O)N1)c4ccccc4O2"
"N-(2-Fluorophenyl)-2-(2-fluorophenyl)imino-7-hydroxychromene-3-carboxamide"	"Oc1ccc2C=C(C(=O)Nc3ccccc3F)\C(=N\c4ccccc4F)\Oc2c1"
"N-(2-Fluorophenyl)-2-(3-fluorophenyl)imino-7-hydroxychromene-3-carboxamide"	"Oc1ccc2C=C(C(=O)Nc3ccccc3F)\C(=N\c4cccc(F)c4)\Oc2c1"
"N-(2-Fluorophenyl)-7-hydroxy-2-[3-(trifluoromethyl)phenyl]iminochromene-3-carboxamide"	"Oc1ccc2C=C(C(=O)Nc3ccccc3F)\C(=N\c4cccc(c4)C(F)(F)F)\Oc2c1"
"N-(3-Fluorophenyl)-2-(3-fluorophenyl)imino-7-hydroxychromene-3-carboxamide"	"Oc1ccc2C=C(C(=O)Nc3cccc(F)c3)\C(=N\c4cccc(F)c4)\Oc2c1"
"N-(4-Fluorophenyl)-2-(2-fluorophenyl)imino-7-hydroxychromene-3-carboxamide"	"Oc1ccc2C=C(C(=O)Nc3ccc(F)cc3)\C(=N\c4ccccc4F)\Oc2c1"
"6-Hexyl-7-hydroxy-2-imino-N-[3-(trifluoromethyl)phenyl]chromene-3-carboxamide"	"CCCCCCc1cc2C=C(C(=O)Nc3cccc(c3)C(F)(F)F)C(=N)Oc2cc1O"
"N-(4-Fluorophenyl)-6-hexyl-7-hydroxy-2-iminochromene-3-carboxamide"	"CCCCCCc1cc2C=C(C(=O)Nc3ccc(F)cc3)C(=N)Oc2cc1O"
"11-Oxa-15-azatetracyclo[8.8.0.02,7.012,17]octadeca-1(10),2,4,6,8,12,17-heptaene-14,16-dione"	"O=C1NC(=O)C2=Cc3c(OC2=C1)ccc4ccccc34"
"EU-0000702"	"CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3nnc([nH]3)c4ccccc4"
"STK065845"	"[O-][N+](=O)c1ccc(cc1)c2nnc([nH]2)C3=Cc4c(OC3=O)ccc5ccccc45"
"Tachpyr"	"C(N[C@@H]1C[C@@H](C[C@@H](C1)NCc2ccccn2)NCc3ccccn3)c4ccccn4"
"1-[(9r,10r)-10-Allyl-10-(4,4-dimethyl-5h-oxazol-2-yl)-9h-phenanthren-9-yl]ethanone"	"CC(=O)[C@@H]1c2ccccc2c3ccccc3[C@]1(CC=C)C4=NC(C)(C)CO4"
"2,3-Dimethyl-8,9-(methylenedioxy)-11H-indeno[1,2-c]isoqu..."	"COc1cc2cnc3c(Cc4cc5OCOc5cc34)c2cc1OC"
"6-Hydroxyundulatine"	"CO[C@@H]1C[C@H]2N3CC[C@]2([C@H]4O[C@@H]14)c5cc6OCOc6c(OC)c5C3O"
"(3s,6r)-1,4-Bis(4-methoxybenzyl)-3-(1-methylethyl)-6-prop-2-yn-1-ylpiperazine-2,5-dione"	"COc1ccc(CN2[C@H](CC#C)C(=O)N(Cc3ccc(OC)cc3)[C@@H](C(C)C)C2=O)cc1"
"N,N-Dimethyl-N'-[(4-phenyl-7,8-dichloropyrrolo[1,2-a]quinoxaline-1-yl)methyl]-1,2-ethanediamine"	"CN(C)CCNCc1ccc2c(nc3cc(Cl)c(Cl)cc3n12)c4ccccc4"
"2-Methyl-3-(5-methylthiazole-2-yl)-7-chloroquinazoline-4(3H)-one"	"CC1=Nc2cc(Cl)ccc2C(=O)N1c3ncc(C)s3"
"ZX-AH054289"	"Nc1ccc(cc1)c2nc3cc(F)ccc3s2"
"(2S)-2-Amino-N-[4-(6-fluoro-1,3-benzothiazol-2-yl)-2-methylphenyl]propanamide;hydrochloride"	"C[C@H](N)C(=O)Nc1ccc(cc1C)c2nc3ccc(F)cc3s2"
"2-Bromo-4-(5-fluoro-1,3-benzothiazol-2-yl)aniline"	"Nc1ccc(cc1Br)c2nc3cc(F)ccc3s2"
"IMJKFJZKKOFDFI-UHFFFAOYSA-N"	"Nc1ccc(cc1I)c2nc3cc(F)ccc3s2"
"2-Chloro-4-(5-fluoro-1,3-benzothiazol-2-yl)aniline"	"Nc1ccc(cc1Cl)c2nc3cc(F)ccc3s2"
"N-[Dimethoxyphosphoryl(furan-2-yl)methyl]-4-[[4-[[dimethoxyphosphoryl(furan-2-yl)methyl]amino]phenyl]methyl]aniline"	"COP(=O)(OC)C(Nc1ccc(Cc2ccc(NC(c3occc3)P(=O)(OC)OC)cc2)cc1)c4occc4"
"(1R,2S,10S,13S,14R,17S)-7-Chloro-10,14-dimethyl-8-azapentacyclo[11.8.0.02,10.04,9.014,19]henicosa-4(9),5,7,19-tetraen-17-ol"	"C[C@]12CC[C@H](O)CC1=CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3Cc5ccc(Cl)nc45"
"(2R,6R)-9,11-Dibromo-3-oxa-10-thia-5-azatricyclo[6.3.0.02,6]undeca-1(11),8-diene-4,7-dione"	"Brc1sc(Br)c2C(=O)[C@@H]3NC(=O)O[C@@H]3c12"
"(2R,6R)-9,11-Dibromo-4-sulfanylidene-5-oxa-10-thia-3-azatricyclo[6.3.0.02,6]undeca-1(11),8-dien-7-one"	"Brc1sc(Br)c2C(=O)[C@@H]3OC(=S)N[C@@H]3c12"
"N'-(Furan-2-ylmethyl)-1H-indole-2-carbohydrazide"	"O=C(NNCc1occc1)c2cc3ccccc3[nH]2"
"N-[Bis[4-(dimethylamino)phenyl]methylideneamino]-1H-indole-2-carboxamide"	"CN(C)c1ccc(cc1)C(=NNC(=O)c2cc3ccccc3[nH]2)c4ccc(cc4)N(C)C"
"1-(1-Acetyl-1H-indol-3-yl)-5-phenyl-6-oxa-4-aza-spiro[2.4]hept-4-en-7-one"	"CC(=O)n1cc(C2CC23N=C(OC3=O)c4ccccc4)c5ccccc15"
"5-Benzylsulfanyl-1-phenyl-6-thia-4-azaspiro[2.4]hept-4-en-7-one"	"O=C1SC(=NC12CC2c3ccccc3)SCc4ccccc4"
"5-(Diethylaminomethyl)-N-(4-methylphenyl)thiophene-2-carbothioamide"	"CCN(CC)Cc1ccc(s1)C(=S)Nc2ccc(C)cc2"
"N-(4-Chlorophenyl)-5-(piperidin-1-ylmethyl)thiophene-2-carbothioamide"	"Clc1ccc(NC(=S)c2ccc(CN3CCCCC3)s2)cc1"
"2,4-Dichloro-N-[3-(4-chlorophenyl)sulfonylthiophen-2-yl]benzamide"	"Clc1ccc(cc1)S(=O)(=O)c2ccsc2NC(=O)c3ccc(Cl)cc3Cl"
"Digitonin"	"CC1CC[C@@]2(OC1)O[C@H]3[C@H](O)[C@H]4[C@@H]5CC[C@H]6C[C@@H](OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(O)C%10OC%11OC(CO)C(O)C(O)C%11O)C(O)C7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C"
"[1-[[[2-Amino-6-chloro-5-[(4-chlorophenyl)diazenyl]pyrimidin-4-yl]amino]methyl]-3-(2-phenylethyl)cyclopentyl]methanol"	"Nc1nc(Cl)c(N=Nc2ccc(Cl)cc2)c(NCC3(CO)CCC(CCc4ccccc4)C3)n1"
"[1-[[(2,5-Diamino-6-chloropyrimidin-4-yl)amino]methyl]-3-(2-phenylethyl)cyclopentyl]methanol;hydrochloride"	"Nc1nc(Cl)c(N)c(NCC2(CO)CCC(CCc3ccccc3)C2)n1"
"[1-[[(2-Amino-6-chloro-pyrimidin-4-yl)amino]methyl]-3-benzyl-cyclopentyl]methanol"	"Nc1nc(Cl)cc(NCC2(CO)CCC(Cc3ccccc3)C2)n1"
"(3Z)-5-Chloro-1-(piperidin-1-ylmethyl)-3-[(3-pyridin-4-yl-5-sulfanylidene-1H-1,2,4-triazol-4-yl)imino]indol-2-one"	"Sc1nnc(c2ccncc2)n1\N=C\3/C(=O)N(CN4CCCCC4)c5ccc(Cl)cc35"
"(3Z)-5-Chloro-3-[4-(4-chlorophenyl)-6-(4-methylphenyl)pyrimidin-2-yl]imino-1-(morpholin-4-ylmethyl)indol-2-one"	"Cc1ccc(cc1)c2cc(nc(\N=C\3/C(=O)N(CN4CCOCC4)c5ccc(Cl)cc35)n2)c6ccc(Cl)cc6"
"3-[(Z)-[5-Chloro-2-oxo-1-(piperidin-1-ylmethyl)indol-3-ylidene]amino]-2-methylsulfanylquinazolin-4-one"	"CSC1=Nc2ccccc2C(=O)N1\N=C\3/C(=O)N(CN4CCCCC4)c5ccc(Cl)cc35"
"3-[(Z)-[5-Chloro-1-(morpholin-4-ylmethyl)-2-oxoindol-3-ylidene]amino]-2-methylsulfanylquinazolin-4-one"	"CSC1=Nc2ccccc2C(=O)N1\N=C\3/C(=O)N(CN4CCOCC4)c5ccc(Cl)cc35"
"3,7-Diazatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),9,11,13(17),14-pentaen-8-one"	"O=C1N2CCCNC2c3cccc4cccc1c34"
"3-Benzhydryloxy-1,2-benzoxazole"	"O(C(c1ccccc1)c2ccccc2)c3noc4ccccc34"
"5-[1-(4-Chlorophenyl)cyclopentyl]-2,3-dihydroimidazo[1,2-b]isoindol-5-ol"	"OC1(N2CCN=C2c3ccccc13)C4(CCCC4)c5ccc(Cl)cc5"
"2-[[3-(4-Chlorophenyl)-3-methyl-2H-isoindol-1-ylidene]amino]ethanol"	"CC1(N=C(NCCO)c2ccccc12)c3ccc(Cl)cc3"
"2-Acetyl-5-phenyl-4-[(E)-(3,4,5-trimethoxyphenyl)methylideneamino]-1,2,4-triazol-3-one"	"COc1cc(\C=N\N2C(=O)N(N=C2c3ccccc3)C(=O)C)cc(OC)c1OC"
"2-Methyl-17-azatetracyclo[8.7.0.03,7.011,16]heptadeca-1,3,5,7,9,11,13,15-octaene"	"Cc1c2cccc2ccc3c4ccccc4[nH]c13"
"2,6-Diamino-N-[4-(6-fluoro-1,3-benzothiazol-2-yl)-2-methylphenyl]hexanamide;hydrochloride"	"Cc1cc(ccc1NC(=O)C(N)CCCCN)c2nc3ccc(F)cc3s2"
"Obtusol"	"C[C@]1(Br)CC[C@]2(C[C@@H]1Cl)C(=C)C[C@@H](O)[C@@H](Br)C2(C)C"
"HX-0835"	"COc1ccc(C(=O)\C=C\c2ccc(O)c(O)c2)c(OC)c1"
"2',4'-Dimethoxy-2-fluoro-4,5-dihydroxychalcone"	"COc1ccc(C(=O)\C=C\c2cc(O)c(O)cc2F)c(OC)c1"
"(E)-1-(2,5-Dimethoxyphenyl)-3-(2-fluoro-4,5-dihydroxyphenyl)prop-2-en-1-one"	"COc1ccc(OC)c(c1)C(=O)\C=C\c2cc(O)c(O)cc2F"
"(E)-1-(2,4-Dimethoxyphenyl)-3-(2-fluoro-3,4-dihydroxyphenyl)prop-2-en-1-one"	"COc1ccc(C(=O)\C=C\c2ccc(O)c(O)c2F)c(OC)c1"
"(E)-3-(2,3-Difluoro-4,5-dihydroxyphenyl)-1-(2,4-dimethoxyphenyl)prop-2-en-1-one"	"COc1ccc(C(=O)\C=C\c2cc(O)c(O)c(F)c2F)c(OC)c1"
"Karenitecin"	"CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CC[Si](C)(C)C)c5ccccc5nc34)C2=O"
