,0,1
739,GO:0006468,GO:0018105
740,GO:0006468,GO:0018107
741,GO:0006468,GO:0018108
742,GO:0006468,GO:0046777
743,GO:0097746,GO:0042311
744,GO:0097746,GO:0042310
745,GO:0030155,GO:0010810
746,GO:0030155,GO:0033628
747,GO:0030155,GO:0045785
748,GO:0030155,GO:0022408
749,GO:0030155,GO:0022409
750,GO:0030155,GO:0034110
751,GO:0030155,GO:0034114
752,GO:0030155,GO:1903037
753,GO:0044271,GO:0009309
754,GO:0044271,GO:0033014
755,GO:0044271,GO:0034654
756,GO:0044271,GO:0043604
757,GO:0044271,GO:0072525
758,GO:0044271,GO:0006221
759,GO:0044271,GO:0046134
760,GO:0044271,GO:0006164
761,GO:0044271,GO:0034033
762,GO:0044271,GO:0043101
763,GO:0050769,GO:0060252
764,GO:0050769,GO:0048714
765,GO:0050769,GO:0010976
766,GO:0008284,GO:0002053
767,GO:0008284,GO:0048146
768,GO:0008284,GO:0048661
769,GO:0008284,GO:0050679
770,GO:0008284,GO:0060045
771,GO:0008284,GO:0060252
772,GO:0008284,GO:0070665
773,GO:0008284,GO:2000179
774,GO:0008284,GO:2000648
775,GO:0043010,GO:0002088
776,GO:0043010,GO:0060042
777,GO:0043010,GO:0003407
778,GO:0043467,GO:0043457
779,GO:0043467,GO:0045821
780,GO:0035601,GO:0006476
781,GO:0022603,GO:0010470
782,GO:0022603,GO:0022604
783,GO:0022603,GO:0045765
784,GO:0022603,GO:0060142
785,GO:0022603,GO:0060688
786,GO:0022603,GO:1905330
787,GO:0022603,GO:2000027
788,GO:0048667,GO:0048813
789,GO:0048667,GO:0007411
790,GO:0048667,GO:0021955
791,GO:0006816,GO:0060401
792,GO:0006816,GO:0070509
793,GO:0006816,GO:0070588
794,GO:0044283,GO:0046165
795,GO:0044283,GO:0046364
796,GO:0044283,GO:0043174
797,GO:0044283,GO:0046134
798,GO:0044283,GO:0046129
799,GO:0044283,GO:0046394
800,GO:0044282,GO:0034656
801,GO:0044282,GO:0046164
802,GO:0044282,GO:0046395
803,GO:0044282,GO:0019320
804,GO:0030522,GO:0070423
805,GO:0030879,GO:0007595
806,GO:0030879,GO:0060443
807,GO:0030879,GO:0060444
808,GO:0034613,GO:0006886
809,GO:0034613,GO:0033365
810,GO:0034613,GO:0072657
811,GO:0034613,GO:0072659
812,GO:0006952,GO:0006954
813,GO:0006952,GO:0006968
814,GO:0006952,GO:0098542
815,GO:0006952,GO:0001662
816,GO:0007610,GO:0007611
817,GO:0007610,GO:0007626
818,GO:0007610,GO:0030534
819,GO:0007610,GO:0035640
820,GO:0007610,GO:0042755
821,GO:0007610,GO:0008542
822,GO:0007610,GO:0007617
823,GO:0007610,GO:0035176
824,GO:0009611,GO:0042060
825,GO:0009611,GO:0031103
826,GO:0098542,GO:0042742
827,GO:0098542,GO:0042832
828,GO:0098542,GO:0045087
829,GO:0098542,GO:0051607
830,GO:0002758,GO:0002223
831,GO:0002758,GO:0002224
832,GO:0002758,GO:0070423
833,GO:0002429,GO:0038096
834,GO:0002429,GO:0050852
835,GO:0002429,GO:0050853
836,GO:0002224,GO:0002755
837,GO:0002224,GO:0034142
838,GO:0002224,GO:0034162
839,GO:0002224,GO:0035666
840,GO:0002702,GO:0045830
841,GO:0030595,GO:0002407
842,GO:0030595,GO:0002548
843,GO:0030595,GO:0030593
844,GO:0006986,GO:0034620
845,GO:0009617,GO:0042742
846,GO:0009617,GO:0032496
